eval_id,w_c_threshold,zeta_target,V_ratio,f_s,V_target,MAE_pct,CI_width,w_MAE,w_CI,loss,is_penalty
67,0.21464061540589932,-44.21281234136702,0.7876092865188656,5.2,0.3938046432594328,6.280505228247383,2.898823275267318,0.7,0.3,5.266000642353363,0
68,0.2291419579161129,-45.5442557452659,0.7407641041065328,5.2,0.3703820520532664,6.228474724845888,2.9978905982976563,0.7,0.3,5.259299486881418,0
69,0.22583070132395533,-42.078988075893875,0.6484189043894588,5.2,0.3242094521947294,6.212521435268382,3.138716836233135,0.7,0.3,5.290380055557808,0
70,0.22257222087931994,-43.25068139467112,0.6850815381040053,5.2,0.34254076905200265,6.204113122339937,3.0874556821454733,0.7,0.3,5.269115890281597,0
71,0.2021896344459669,-45.23608732031114,0.7363946173586455,9.2,0.36819730867932277,6.34713346507756,2.949421840408493,0.7,0.3,5.32781997767684,0
72,0.2396319082498264,-39.17359192934888,0.7714744834136237,5.2,0.38573724170681184,6.20118556241257,3.107966595902499,0.7,0.3,5.273219872459548,0
73,0.2343204593865938,-42.73649707881178,0.698821332194015,3.2,0.3494106660970075,6.210737562026224,3.1102246017599535,0.7,0.3,5.280583673946342,0
74,0.24443794840482488,-40.90427574696184,0.7826967146924632,5.2,0.3913483573462316,6.241887935638853,3.094073480399676,0.7,0.3,5.297543599067099,0
75,0.22936986878013996,-46.16664949189943,0.7181139948753238,2.2,0.3590569974376619,6.22143175967503,3.017455308024537,0.7,0.3,5.260238824179882,0
76,0.2089802592581798,-44.86907039846316,0.5458850656085149,2.2,0.27294253280425745,6.229508712289452,3.1785196967233995,0.7,0.3,5.314212007619636,0
77,0.21788253871494173,-46.14851195536178,0.7135456495330942,2.2,0.3567728247665471,6.241248082564464,2.9705374430386353,0.7,0.3,5.260034890706716,0
78,0.24158722470290767,-45.992366800333386,0.6030713735129234,2.2,0.3015356867564617,6.231182846260241,3.169956411144752,0.7,0.3,5.312814915725594,0
79,0.23839520952502616,-43.93381518469702,0.5692229166910042,2.2,0.2846114583455021,6.24542215602557,3.193247594269479,0.7,0.3,5.329769787498742,0
