eval_id,w_c_threshold,zeta_target,V_ratio,f_s,V_target,MAE_pct,CI_width,w_MAE,w_CI,loss,is_penalty
145,0.2205139398310488,-42.90112624418685,0.9603294390701685,9.0,0.4801647195350843,6.3332847627116955,2.7872670618375044,0.7,0.3,5.2694794524494375,0
146,0.2222270347826787,-43.74282971680493,0.8961855756729574,10.0,0.4480927878364787,6.30380341721479,2.8382740155226966,0.7,0.3,5.264144596707162,0
147,0.222263958707522,-45.99025436384941,0.8917646549399202,10.0,0.4458823274699601,6.311619581053493,2.8244190919726346,0.7,0.3,5.265459434329235,0
148,0.2226323186077823,-44.8742972421366,0.8835938416435991,10.0,0.44179692082179955,6.300279096621535,2.8485027851980167,0.7,0.3,5.26474620319448,0
149,0.2235901968519024,-44.5062869849509,0.8882434921776498,10.0,0.4441217460888249,6.291942049071904,2.857383120670314,0.7,0.3,5.261574370551426,0
150,0.2212420086767122,-43.162996871680086,0.867692742399918,10.0,0.433846371199959,6.298347955773839,2.85661806944671,0.7,0.3,5.2658289898757005,0
151,0.2262334857402355,-40.00153096672382,0.8949447500036084,10.0,0.4474723750018042,6.2640788141128185,2.9324884899076817,0.7,0.3,5.264601716851278,0
152,0.21982674778433264,-43.536174041270776,0.9116951502111582,10.0,0.4558475751055791,6.309280952537582,2.811369101887359,0.7,0.3,5.2599073973425154,0
153,0.22286483512485583,-41.879871025633186,0.8724164445894173,10.0,0.4362082222947086,6.268835942781316,2.904836396636999,0.7,0.3,5.259636078938021,0
154,0.2255505578209105,-44.11816493345216,0.9207405234219023,2.0,0.46037026171095113,6.304670690003712,2.832239990615434,0.7,0.3,5.262941480187227,0
155,0.2166967538851506,-41.330630150530936,0.878522915642402,3.0,0.439261457821201,6.305635414086766,2.858685690152901,0.7,0.3,5.271550496906606,0
156,0.22439761441983722,-45.27118494484884,0.9451677026454006,7.0,0.4725838513227003,6.322485645226111,2.7959375751085505,0.7,0.3,5.264521224190843,0
157,0.22151128225265124,-42.497955570263365,0.900766051625948,5.0,0.450383025812974,6.304753391974478,2.8614758218789795,0.7,0.3,5.271770120945828,0
158,0.21923851717514498,-39.34475148757216,0.905601941163728,4.0,0.452800970581864,6.294786113762625,2.884210551331551,0.7,0.3,5.271613445033303,0
159,0.22062150222186305,-42.06870661797762,0.9291401899068048,1.0,0.4645700949534024,6.317782762449608,2.8364402591107925,0.7,0.3,5.273380011447963,0
160,0.22521064606824626,-40.85423936653692,0.9353985701595982,6.0,0.4676992850797991,6.276844243707794,2.877449182684,0.7,0.3,5.257025725400656,0
161,0.21840659603304294,-41.51333941947958,0.9248945972546658,7.0,0.4624472986273329,6.327315377061928,2.8171494752898947,0.7,0.3,5.274265606530318,0
162,0.2238323222468444,-41.1341053211185,0.8567117946430882,10.0,0.4283558973215441,6.249209940661792,2.934303187130169,0.7,0.3,5.2547379146023045,0
163,0.217721120238819,-40.420272860491956,0.8403319556955875,5.0,0.42016597784779375,6.266640372102898,2.932547838413271,0.7,0.3,5.266412611996009,0
164,0.22289216870171147,-38.50220522159666,0.9148251462286252,7.0,0.4574125731143126,6.258033721206019,2.9297450322804317,0.7,0.3,5.259547114528342,0
165,0.22761409099596347,-39.74490018719728,0.9522359491298904,0.2,0.4761179745649452,6.27283104460618,2.885731262933757,0.7,0.3,5.256701110104452,0
166,0.22660340359553344,-40.71572082177774,0.9098548477871399,9.0,0.45492742389356994,6.267930727224612,2.9077226510974823,0.7,0.3,5.2598683043864725,0
167,0.22472020545153817,-45.514400007750716,0.9907125842729019,8.0,0.49535629213645094,6.373958455388946,2.7851118613050994,0.7,0.3,5.297304477163792,0
168,0.2306895747102444,-36.288443112739095,0.886026096437446,7.0,0.443013048218723,6.227829556286434,3.0212374460288527,0.7,0.3,5.265851923209159,0
169,0.21965338938245071,-46.18178757681533,0.976053178168326,2.0,0.488026589084163,6.387280546344254,2.7406757892026827,0.7,0.3,5.293299119201783,0
170,0.22587459735577664,-44.521045258402324,0.8630221701877475,3.0,0.43151108509387376,6.273554656156018,2.8906910857862145,0.7,0.3,5.258695585045077,0
171,0.22106659284388974,-39.18734289372952,0.8908317435906202,5.0,0.4454158717953101,6.250277335221275,2.9275700133236096,0.7,0.3,5.253465138651975,0
